Student_ID,First_Name,Last_Name,Full_School_Name,School,Grade,Gender,Race,Ethnicity,Street,City,State,Zip,Lat,Lon,Address,geometry,Students,Grade_for_Sorting
3353,Heather,Owen,Chestnut Academy,CA,10,Female,White,Hispanic,6616 Haycock Rd,Falls Church,VA,22043,38.9039,-77.1737,"6616 Haycock Rd, Falls Church, VA 22043",POINT (-77.1737 38.9039),1,10
1870,Jordan,Parsons,Chestnut Academy,CA,10,Male,African American,Non-Hispanic,1349 Courthouse Rd,Stafford,VA,22554,38.4223,-77.4038,"1349 Courthouse Rd, Stafford, VA 22554",POINT (-77.4038 38.4223),1,10
2717,Melinda,Patel,Chestnut Academy,CA,10,Female,White,Non-Hispanic,1301 ROBIN HOOD RD,RICHMOND,VA,23227,37.57233,-77.452451,"1301 ROBIN HOOD RD, RICHMOND, VA 23227",POINT (-77.452451 37.57233),1,10
893,Raymond,Perez,Chestnut Academy,CA,10,Male,White,Non-Hispanic,3401 Matoaka Rd,Hampton,VA,23661,37.0097,-76.3646,"3401 Matoaka Rd, Hampton, VA 23661",POINT (-76.3646 37.0097),1,10
2221,Sydney,Perkins,Chestnut Academy,CA,10,Female,White,Non-Hispanic,22407 FOXHOUND LN,MIDDLEBURG,VA,20117,39.0113,-77.753179,"22407 FOXHOUND LN, MIDDLEBURG, VA 20117",POINT (-77.753179 39.0113),1,10
825,Terry,Peters,Chestnut Academy,CA,10,Male,African American,Non-Hispanic,1548 North Hayfield Rd,Winchester,VA,22603,39.2407,-78.2876,"1548 North Hayfield Rd, Winchester, VA 22603",POINT (-78.2876 39.2407),1,10
3364,Jennifer,Porter,Chestnut Academy,CA,10,Female,African American,Non-Hispanic,3415 Lockheed Blvd,Alexandria,VA,22306,38.7591,-77.0894,"3415 Lockheed Blvd, Alexandria, VA 22306",POINT (-77.0894 38.7591),1,10
542,Nicolas,Price,Chestnut Academy,CA,10,Male,American Indian,Non-Hispanic,6344 Beryl Rd,Alexandria,VA,22312,38.8022,-77.1575,"6344 Beryl Rd, Alexandria, VA 22312",POINT (-77.1575 38.8022),1,10
178,Matthew,Rice,Chestnut Academy,CA,10,Male,White,Non-Hispanic,10900 University Boulevard,Manassas,VA,20110,38.756614,-77.52143,"10900 University Boulevard, Manassas, VA 20110",POINT (-77.52143 38.756614),1,10
2561,Kristin,Rivas,Chestnut Academy,CA,10,Female,White,Non-Hispanic,1190 PROGRESS DR,FRONT ROYAL,VA,22630,38.93902,-78.157481,"1190 PROGRESS DR, FRONT ROYAL, VA 22630",POINT (-78.157481 38.93902),1,10
855,Kristopher,Rivas,Chestnut Academy,CA,10,Male,African American,Hispanic,5198 TC Walker Rd,Gloucester,VA,23061,37.362546,-76.521408,"5198 TC Walker Rd, Gloucester, VA 23061",POINT (-76.521408 37.362546),1,10
2359,Jill,Roach,Chestnut Academy,CA,10,Female,African American,Non-Hispanic,408 STONEY CREEK RD,EDINBURG,VA,22824,38.83289,-78.579581,"408 STONEY CREEK RD, EDINBURG, VA 22824",POINT (-78.579581 38.83289),1,10
1238,Peter,Roberts,Chestnut Academy,CA,10,Male,White,Hispanic,9400 Mayfield Court,Manassas,VA,20110,38.7516,-77.4576,"9400 Mayfield Court, Manassas, VA 20110",POINT (-77.4576 38.7516),1,10
424,Gary,Rocha,Chestnut Academy,CA,10,Male,Asian,Hispanic,4724 Hopkins Rd.,North Chesterfield,VA,23234,37.4584,-77.4703,"4724 Hopkins Rd., North Chesterfield, VA 23234",POINT (-77.4703 37.4584),1,10
2079,Barbara,Rodriguez,Chestnut Academy,CA,10,Female,Asian,Non-Hispanic,4001 Brick Bat Road,Williamsburg,VA,23188,37.2762,-76.8175,"4001 Brick Bat Road, Williamsburg, VA 23188",POINT (-76.8175 37.2762),1,10
574,Ethan,Rodriguez,Chestnut Academy,CA,10,Male,White,Non-Hispanic,2444 Flint Hill Rd,Vienna,VA,22181,38.8961,-77.2851,"2444 Flint Hill Rd, Vienna, VA 22181",POINT (-77.2851 38.8961),1,10
205,Stuart,Rodriguez,Chestnut Academy,CA,10,Male,African American,Non-Hispanic,1325 S. Dinwiddie Street,Arlington,VA,22206,38.847656,-77.11175,"1325 S. Dinwiddie Street, Arlington, VA 22206",POINT (-77.11175 38.847656),1,10
111,Jose,Romero,Chestnut Academy,CA,10,Male,Asian,Hispanic,190 Lambs Lane,Charlottesville,VA,22901,38.078942,-78.505822,"190 Lambs Lane, Charlottesville, VA 22901",POINT (-78.505822 38.078942),1,10
1295,Shane,Salazar,Chestnut Academy,CA,10,Male,White,Non-Hispanic,200 Chapel Hollow Rd,Afton,VA,22920,37.944919,-78.838476,"200 Chapel Hollow Rd, Afton, VA 22920",POINT (-78.838476 37.944919),1,10
1119,Lawrence,Smith,Chestnut Academy,CA,10,Male,African American,Hispanic,500 E Frederick Dr,Sterling,VA,20164,39.0149,-77.3845,"500 E Frederick Dr, Sterling, VA 20164",POINT (-77.3845 39.0149),1,10
433,Luis,Smith,Chestnut Academy,CA,10,Male,African American,Non-Hispanic,7401 Hull Street Rd.,North Chesterfield,VA,23235,37.4689,-77.5292,"7401 Hull Street Rd., North Chesterfield, VA 23235",POINT (-77.5292 37.4689),1,10
2482,Stephanie,Smith,Chestnut Academy,CA,10,Female,White,Non-Hispanic,320 10TH ST NE,CHARLOTTESVILLE,VA,22902,38.030818,-78.47174,"320 10TH ST NE, CHARLOTTESVILLE, VA 22902",POINT (-78.47174 38.030818),1,10
1671,Travis,Spencer,Chestnut Academy,CA,10,Male,White,Hispanic,2020 Westwood Avenue,Richmond,VA,23230,37.579028,-77.469992,"2020 Westwood Avenue, Richmond, VA 23230",POINT (-77.469992 37.579028),1,10
3709,Tonya,Stout,Chestnut Academy,CA,10,Female,White,Non-Hispanic,400 Mountain View Drive,Harrisonburg,VA,22801,38.4423,-78.8604,"400 Mountain View Drive, Harrisonburg, VA 22801",POINT (-78.8604 38.4423),1,10
3659,Stephanie,Taylor,Chestnut Academy,CA,10,Female,Asian,Non-Hispanic,140 Beach Rd,Hampton,VA,23664,37.0702,-76.2992,"140 Beach Rd, Hampton, VA 23664",POINT (-76.2992 37.0702),1,10
116,Matthew,Thompson,Chestnut Academy,CA,10,Male,Asian,Non-Hispanic,3893 Stony Point Road,Keswick,VA,22947,38.112,-78.3696,"3893 Stony Point Road, Keswick, VA 22947",POINT (-78.3696 38.112),1,10
3212,Courtney,Tran,Chestnut Academy,CA,10,Female,Asian,Hispanic,13901 Spring Run Rd,Midlothian,VA,23112,37.3826,-77.652,"13901 Spring Run Rd, Midlothian, VA 23112",POINT (-77.652 37.3826),1,10
1791,Keith,Tran,Chestnut Academy,CA,10,Male,African American,Non-Hispanic,218 Shoemaker Dr,Gate City,VA,24251,36.6401,-82.5753,"218 Shoemaker Dr, Gate City, VA 24251",POINT (-82.5753 36.6401),1,10
284,Nicholas,Valdez,Chestnut Academy,CA,10,Male,Asian,Non-Hispanic,2045 Euclid Ave,Bristol,VA,24201,36.5975,-82.2073,"2045 Euclid Ave, Bristol, VA 24201",POINT (-82.2073 36.5975),1,10
3614,Laura,Wade,Chestnut Academy,CA,10,Female,Asian,Non-Hispanic,2704 Hadensville Fife Rd,Goochland,VA,23063,37.757,-78.0577,"2704 Hadensville Fife Rd, Goochland, VA 23063",POINT (-78.0577 37.757),1,10
98,Erik,Walters,Chestnut Academy,CA,10,Male,American Indian,Hispanic,C/O Stafford Co Public Schls,Falmouth,VA,22405,38.370528,-77.531533,"C/O Stafford Co Public Schls, Falmouth, VA 22405",POINT (-77.531533 38.370528),1,10
752,Jesse,Welch,Chestnut Academy,CA,10,Male,Asian,Hispanic,7521 Jaguar Trail,Falls Church,VA,22042,38.8622,-77.2067,"7521 Jaguar Trail, Falls Church, VA 22042",POINT (-77.2067 38.8622),1,10
2507,Erin,White,Chestnut Academy,CA,10,Female,African American,Non-Hispanic,100 E WINDSOR AVE RM 204,ALEXANDRIA,VA,22301,38.82465,-77.059761,"100 E WINDSOR AVE RM 204, ALEXANDRIA, VA 22301",POINT (-77.059761 38.82465),1,10
341,Trevor,Wilson,Chestnut Academy,CA,10,Male,White,Hispanic,205 Oak Street,Hillsville,VA,24343,36.757074,-80.736612,"205 Oak Street, Hillsville, VA 24343",POINT (-80.736612 36.757074),1,10
1503,Craig,Adams,Chestnut Academy,CA,11,Male,White,Non-Hispanic,35 Eagle Drive,Farnvillle,VA,23901,37.264786,-78.399269,"35 Eagle Drive, Farnvillle, VA 23901",POINT (-78.399269 37.264786),1,11
928,James,Banks,Chestnut Academy,CA,11,Male,Asian,Non-Hispanic,201 Archie Cannon Drive,Ashland,VA,23005,37.7701,-77.4748,"201 Archie Cannon Drive, Ashland, VA 23005",POINT (-77.4748 37.7701),1,11
2379,Sierra,Beard,Chestnut Academy,CA,11,Female,White,Non-Hispanic,9972 VALE RD,VIENNA,VA,22181,38.90374,-77.293211,"9972 VALE RD, VIENNA, VA 22181",POINT (-77.293211 38.90374),1,11
1918,Alejandro,Bennett,Chestnut Academy,CA,11,Male,Asian,Non-Hispanic,1000 Bennetts Creek Park Road,Suffolk,VA,23435,36.8513,-76.4629,"1000 Bennetts Creek Park Road, Suffolk, VA 23435",POINT (-76.4629 36.8513),1,11
3525,Emily,Buck,Chestnut Academy,CA,11,Female,White,Hispanic,674 Hastings Ln,Warrenton,VA,20186,38.7347,-77.7999,"674 Hastings Ln, Warrenton, VA 20186",POINT (-77.7999 38.7347),1,11
1491,Aaron,Carpenter,Chestnut Academy,CA,11,Male,White,Non-Hispanic,2828 Greenwood Drive,Portsmouth,VA,23701,36.8074,-76.3359,"2828 Greenwood Drive, Portsmouth, VA 23701",POINT (-76.3359 36.8074),1,11
272,Tyler,Chang,Chestnut Academy,CA,11,Male,African American,Non-Hispanic,331 Springwood Rd,Fincastle,VA,24090,37.502639,-79.873129,"331 Springwood Rd, Fincastle, VA 24090",POINT (-79.873129 37.502639),1,11
2527,Brittany,Chen,Chestnut Academy,CA,11,Female,African American,Non-Hispanic,805 BATTLEFIELD BLVD N # 123,CHESAPEAKE,VA,23320,36.74821,-76.244041,"805 BATTLEFIELD BLVD N # 123, CHESAPEAKE, VA 23320",POINT (-76.244041 36.74821),1,11
600,Michael,Cohen,Chestnut Academy,CA,11,Male,White,Hispanic,901 Locust St,Herndon,VA,20170,38.968,-77.3919,"901 Locust St, Herndon, VA 20170",POINT (-77.3919 38.968),1,11
3969,Hannah,Cruz,Chestnut Academy,CA,11,Female,White,Hispanic,1521 Eighth St,Victoria,VA,23974,36.9957,-78.2247,"1521 Eighth St, Victoria, VA 23974",POINT (-78.2247 36.9957),1,11
1124,Brendan,Daugherty,Chestnut Academy,CA,11,Male,White,Hispanic,65 Sugarland Run Dr,Sterling,VA,20164,39.0367,-77.3829,"65 Sugarland Run Dr, Sterling, VA 20164",POINT (-77.3829 39.0367),1,11
1959,Robert,Evans,Chestnut Academy,CA,11,Male,African American,Non-Hispanic,965 Newtown Rd,Virginia Beach,VA,23462,36.8668,-76.1595,"965 Newtown Rd, Virginia Beach, VA 23462",POINT (-76.1595 36.8668),1,11
1131,Stephen,Evans,Chestnut Academy,CA,11,Male,White,Non-Hispanic,46400 Algonkian Pkwy,Potomac Falls,VA,20165,39.0523,-77.3905,"46400 Algonkian Pkwy, Potomac Falls, VA 20165",POINT (-77.3905 39.0523),1,11
1835,Thomas,Fisher,Chestnut Academy,CA,11,Male,Asian,Hispanic,5979 Partlow Road,Spotsylvania,VA,22553,38.1209,-77.6168,"5979 Partlow Road, Spotsylvania, VA 22553",POINT (-77.6168 38.1209),1,11
3376,Lynn,Fitzpatrick,Chestnut Academy,CA,11,Female,White,Non-Hispanic,6520 Georgetown Pike,McLean,VA,22101,38.9499,-77.1662,"6520 Georgetown Pike, McLean, VA 22101",POINT (-77.1662 38.9499),1,11
3416,Sandy,Francis,Chestnut Academy,CA,11,Female,White,Non-Hispanic,6200 Charles Goff Dr,Springfield,VA,22150,38.7841,-77.1642,"6200 Charles Goff Dr, Springfield, VA 22150",POINT (-77.1642 38.7841),1,11
2247,Sarah,Frazier,Chestnut Academy,CA,11,Female,White,Non-Hispanic,5160 BEAMON RD,NORFOLK,VA,23513,36.881291,-76.226676,"5160 BEAMON RD, NORFOLK, VA 23513",POINT (-76.226676 36.881291),1,11
2489,Laura,Gallegos,Chestnut Academy,CA,11,Female,White,Non-Hispanic,5641 HERBERT MOORE RD,VIRGINIA BEACH,VA,23462,36.86881,-76.177981,"5641 HERBERT MOORE RD, VIRGINIA BEACH, VA 23462",POINT (-76.177981 36.86881),1,11
2791,Heather,Gentry,Chestnut Academy,CA,11,Female,White,Non-Hispanic,10650 Page Ave.,Fairfax,VA,22030,38.8451,-77.3138,"10650 Page Ave., Fairfax, VA 22030",POINT (-77.3138 38.8451),1,11
2237,Angela,George,Chestnut Academy,CA,11,Female,White,Non-Hispanic,26495 OLD PLANK RD,COURTLAND,VA,23837,36.702652,-77.057874,"26495 OLD PLANK RD, COURTLAND, VA 23837",POINT (-77.057874 36.702652),1,11
2177,Melissa,Gibson,Chestnut Academy,CA,11,Female,African American,Non-Hispanic,730 ACADEMY LN,NEWPORT NEWS,VA,23602,37.105474,-76.481526,"730 ACADEMY LN, NEWPORT NEWS, VA 23602",POINT (-76.481526 37.105474),1,11
3897,Lisa,Grant,Chestnut Academy,CA,11,Female,White,Non-Hispanic,46665 Broadmore Dr,Sterling,VA,20165,39.0452,-77.3858,"46665 Broadmore Dr, Sterling, VA 20165",POINT (-77.3858 39.0452),1,11
3452,Megan,Green,Chestnut Academy,CA,11,Female,African American,Non-Hispanic,1085 Utterback Store Rd,Great Falls,VA,22066,38.9935,-77.3283,"1085 Utterback Store Rd, Great Falls, VA 22066",POINT (-77.3283 38.9935),1,11
714,Christopher,Hall,Chestnut Academy,CA,11,Male,African American,Non-Hispanic,13500 Hollinger Ave,Fairfax,VA,22033,38.8904,-77.411,"13500 Hollinger Ave, Fairfax, VA 22033",POINT (-77.411 38.8904),1,11
3912,Jessica,Hall,Chestnut Academy,CA,11,Female,White,Non-Hispanic,19045 Upper Belmont Place,Leesburg,VA,20176,39.0902,-77.4905,"19045 Upper Belmont Place, Leesburg, VA 20176",POINT (-77.4905 39.0902),1,11
2932,Jacqueline,Hampton,Chestnut Academy,CA,11,Female,Asian,Non-Hispanic,176 Kids Place,Appomattox,VA,24522,37.35237,-78.838051,"176 Kids Place, Appomattox, VA 24522",POINT (-78.838051 37.35237),1,11
492,Cristian,Harris,Chestnut Academy,CA,11,Male,Asian,Non-Hispanic,574 West Indian Valley Road,Covington,VA,24426,37.7588,-79.9921,"574 West Indian Valley Road, Covington, VA 24426",POINT (-79.9921 37.7588),1,11
562,Richard,Haynes,Chestnut Academy,CA,11,Male,Asian,Hispanic,6720 Alpine Dr,Annandale,VA,22003,38.8291,-77.1762,"6720 Alpine Dr, Annandale, VA 22003",POINT (-77.1762 38.8291),1,11
624,Andrew,Hughes,Chestnut Academy,CA,11,Male,White,Hispanic,6100 Stone Rd,Centreville,VA,20120,38.8397,-77.4564,"6100 Stone Rd, Centreville, VA 20120",POINT (-77.4564 38.8397),1,11
3333,Andrea,Johnson,Chestnut Academy,CA,11,Female,Asian,Non-Hispanic,2708 Centreville Rd,Herndon,VA,20171,38.9356,-77.4146,"2708 Centreville Rd, Herndon, VA 20171",POINT (-77.4146 38.9356),1,11
2963,Elizabeth,Johnson,Chestnut Academy,CA,11,Female,Asian,Hispanic,1325 S. Dinwiddie Street,Arlington,VA,22206,38.847656,-77.11175,"1325 S. Dinwiddie Street, Arlington, VA 22206",POINT (-77.11175 38.847656),1,11
240,Lee,Johnson,Chestnut Academy,CA,11,Male,White,Hispanic,115 Draft Ave,Stuarts Draft,VA,24477,38.03,-79.0349,"115 Draft Ave, Stuarts Draft, VA 24477",POINT (-79.0349 38.03),1,11
172,Grant,Jones,Chestnut Academy,CA,11,Male,White,Non-Hispanic,1981 Lowesville Rd,Amherst,VA,24521,37.6931,-79.0818,"1981 Lowesville Rd, Amherst, VA 24521",POINT (-79.0818 37.6931),1,11
2031,Anne,Livingston,Chestnut Academy,CA,11,Female,White,Non-Hispanic,224 W Strasburg Rd,Front Royal,VA,22630,38.948223,-78.206542,"224 W Strasburg Rd, Front Royal, VA 22630",POINT (-78.206542 38.948223),1,11
1213,Willie,Martin,Chestnut Academy,CA,11,Male,African American,Non-Hispanic,4330 Morningside Dr,Lynchburg,VA,24503,37.4387,-79.2113,"4330 Morningside Dr, Lynchburg, VA 24503",POINT (-79.2113 37.4387),1,11
3765,Maria,Massey,Chestnut Academy,CA,11,Female,African American,Non-Hispanic,1001 Cedar Fork Road,Richmond,VA,23223,37.5718,-77.3642,"1001 Cedar Fork Road, Richmond, VA 23223",POINT (-77.3642 37.5718),1,11
1878,Andrew,Mata,Chestnut Academy,CA,11,Male,White,Non-Hispanic,100 Wood Dr,Stafford,VA,22556,38.4741,-77.4809,"100 Wood Dr, Stafford, VA 22556",POINT (-77.4809 38.4741),1,11
1876,Jordan,Michael,Chestnut Academy,CA,11,Male,White,Non-Hispanic,100 Wood Dr,Stafford,VA,22556,38.4741,-77.4809,"100 Wood Dr, Stafford, VA 22556",POINT (-77.4809 38.4741),1,11
1248,Eric,Montgomery,Chestnut Academy,CA,11,Male,African American,Non-Hispanic,9330 Brandon St.,Manassas Park,VA,20111,38.76,-77.4239,"9330 Brandon St., Manassas Park, VA 20111",POINT (-77.4239 38.76),1,11
3621,Rachel,Moreno,Chestnut Academy,CA,11,Female,White,Hispanic,915 E Main St,Independence,VA,24348,36.6232,-81.137,"915 E Main St, Independence, VA 24348",POINT (-81.137 36.6232),1,11
3394,Stephanie,Neal,Chestnut Academy,CA,11,Female,African American,Non-Hispanic,8515 Old Mount Vernon Rd,Alexandria,VA,22309,38.7266,-77.0935,"8515 Old Mount Vernon Rd, Alexandria, VA 22309",POINT (-77.0935 38.7266),1,11
2660,Jasmine,Nguyen,Chestnut Academy,CA,11,Female,White,Hispanic,8381 GEORGE WASHINGTON MEMORIAL HWY,GLOUCESTER,VA,23061,37.42326,-76.545351,"8381 GEORGE WASHINGTON MEMORIAL HWY, GLOUCESTER, VA 23061",POINT (-76.545351 37.42326),1,11
508,Jose,Parker,Chestnut Academy,CA,11,Male,Asian,Non-Hispanic,16 School Road,Cumberland,VA,23040,37.491812,-78.248365,"16 School Road, Cumberland, VA 23040",POINT (-78.248365 37.491812),1,11
26,Troy,Parks,Chestnut Academy,CA,11,Male,African American,Hispanic,Kluge Children's Rehab Center,Charlottesville,VA,22903,38.032782,-78.497385,"Kluge Children's Rehab Center, Charlottesville, VA 22903",POINT (-78.497385 38.032782),1,11
2698,Angela,Patterson,Chestnut Academy,CA,11,Female,American Indian,Non-Hispanic,3928 PACIFIC AVE,VIRGINIA BEACH,VA,23451,36.86734,-75.983101,"3928 PACIFIC AVE, VIRGINIA BEACH, VA 23451",POINT (-75.983101 36.86734),1,11
2643,Carolyn,Patterson,Chestnut Academy,CA,11,Female,Asian,Non-Hispanic,903 HOLLY VISTA DR,COLONIAL BEACH,VA,22443,38.22027,-76.969731,"903 HOLLY VISTA DR, COLONIAL BEACH, VA 22443",POINT (-76.969731 38.22027),1,11
3029,Amanda,Perry,Chestnut Academy,CA,11,Female,White,Hispanic,253 Poor Farm Rd,Fincastle,VA,24090,37.5062,-79.864,"253 Poor Farm Rd, Fincastle, VA 24090",POINT (-79.864 37.5062),1,11
803,Christopher,Pierce,Chestnut Academy,CA,11,Male,White,Non-Hispanic,7250 Brooks Mill Rd,Wirtz,VA,24184,37.0791,-79.7502,"7250 Brooks Mill Rd, Wirtz, VA 24184",POINT (-79.7502 37.0791),1,11
2467,Anna,Porter,Chestnut Academy,CA,11,Female,African American,Hispanic,175 DEER RUN RD,DANVILLE,VA,24540,36.613476,-79.409312,"175 DEER RUN RD, DANVILLE, VA 24540",POINT (-79.409312 36.613476),1,11
493,Robert,Price,Chestnut Academy,CA,11,Male,Asian,Hispanic,560 West Indian Valley Road,Covington,VA,24426,37.75256,-79.99526,"560 West Indian Valley Road, Covington, VA 24426",POINT (-79.99526 37.75256),1,11
3725,Renee,Rangel,Chestnut Academy,CA,11,Female,Asian,Hispanic,8701 Three Chopt Rd,Richmond,VA,23229,37.6016,-77.5584,"8701 Three Chopt Rd, Richmond, VA 23229",POINT (-77.5584 37.6016),1,11
2077,Tamara,Reid,Chestnut Academy,CA,11,Female,African American,Hispanic,5380 Centerville Rd,Williamsburg,VA,23188,37.3106,-76.7916,"5380 Centerville Rd, Williamsburg, VA 23188",POINT (-76.7916 37.3106),1,11
2975,Rhonda,Rice,Chestnut Academy,CA,11,Female,Asian,Non-Hispanic,800 S. Walter Reed Dr,Arlington,VA,22204,38.865279,-77.08804,"800 S. Walter Reed Dr, Arlington, VA 22204",POINT (-77.08804 38.865279),1,11
491,Kyle,Riley,Chestnut Academy,CA,11,Male,African American,Hispanic,606 S. Lexington Avenue,Covington,VA,24426,37.7838,-79.992,"606 S. Lexington Avenue, Covington, VA 24426",POINT (-79.992 37.7838),1,11
2532,Jasmine,Rogers,Chestnut Academy,CA,11,Female,Asian,Non-Hispanic,1020 SPRINGVALE RD,GREAT FALLS,VA,22066,38.98713,-77.314081,"1020 SPRINGVALE RD, GREAT FALLS, VA 22066",POINT (-77.314081 38.98713),1,11
1163,Edward,Scott,Chestnut Academy,CA,11,Male,American Indian,Non-Hispanic,25480 Mindful Court,Aldie,VA,20105,38.912442,-77.556163,"25480 Mindful Court, Aldie, VA 20105",POINT (-77.556163 38.912442),1,11
3445,Holly,Smith,Chestnut Academy,CA,11,Female,White,Hispanic,8850 Cross Chase Circle,Fairfax Station,VA,22039,38.7177,-77.26,"8850 Cross Chase Circle, Fairfax Station, VA 22039",POINT (-77.26 38.7177),1,11
1514,Marcus,Smith,Chestnut Academy,CA,11,Male,White,Hispanic,12505 Kahns Rd,Manassas,VA,20112,38.6813,-77.4202,"12505 Kahns Rd, Manassas, VA 20112",POINT (-77.4202 38.6813),1,11
415,Michael,Smith,Chestnut Academy,CA,11,Male,African American,Non-Hispanic,13101 S. Chester Rd.,Chester,VA,23831,37.3363,-77.4399,"13101 S. Chester Rd., Chester, VA 23831",POINT (-77.4399 37.3363),1,11
2565,Diana,Stephens,Chestnut Academy,CA,11,Female,White,Non-Hispanic,6600 LITTLE FALLS RD,ARLINGTON,VA,22213,38.89484,-77.161351,"6600 LITTLE FALLS RD, ARLINGTON, VA 22213",POINT (-77.161351 38.89484),1,11
192,Cody,Taylor,Chestnut Academy,CA,11,Male,White,Non-Hispanic,115 S Old Glebe Road,Arlington,VA,22204,38.87029,-77.097909,"115 S Old Glebe Road, Arlington, VA 22204",POINT (-77.097909 38.87029),1,11
3460,Janet,Taylor,Chestnut Academy,CA,11,Female,African American,Non-Hispanic,101 Cedar Ln SW,Vienna,VA,22180,38.884,-77.2454,"101 Cedar Ln SW, Vienna, VA 22180",POINT (-77.2454 38.884),1,11
3947,Krystal,Taylor,Chestnut Academy,CA,11,Female,Asian,Non-Hispanic,19019 Upper Belmont Place,Leesburg,VA,20176,39.092293,-77.489784,"19019 Upper Belmont Place, Leesburg, VA 20176",POINT (-77.489784 39.092293),1,11
3689,Teresa,Thomas,Chestnut Academy,CA,11,Female,White,Non-Hispanic,7425 Mechanicsville Elem Drive,Mechanicsville,VA,23111,37.611,-77.3792,"7425 Mechanicsville Elem Drive, Mechanicsville, VA 23111",POINT (-77.3792 37.611),1,11
2163,Stephanie,Torres,Chestnut Academy,CA,11,Female,White,Hispanic,980 N FREDERICK ST,ARLINGTON,VA,22205,38.88059,-77.126401,"980 N FREDERICK ST, ARLINGTON, VA 22205",POINT (-77.126401 38.88059),1,11
1512,Harry,Walter,Chestnut Academy,CA,11,Male,White,Hispanic,4901 Dale Blvd,Woodbridge,VA,22193,38.6587,-77.3554,"4901 Dale Blvd, Woodbridge, VA 22193",POINT (-77.3554 38.6587),1,11
1765,Michael,Washington,Chestnut Academy,CA,11,Male,African American,Non-Hispanic,304 Blue Devil Circle,Castlewood,VA,24224,36.8715,-82.2955,"304 Blue Devil Circle, Castlewood, VA 24224",POINT (-82.2955 36.8715),1,11
735,Timothy,Watson,Chestnut Academy,CA,11,Male,White,Non-Hispanic,4700 Stonecroft Bv,Chantilly,VA,20151,38.8853,-77.4643,"4700 Stonecroft Bv, Chantilly, VA 20151",POINT (-77.4643 38.8853),1,11
3848,Theresa,Welch,Chestnut Academy,CA,11,Female,African American,Non-Hispanic,176 School House Ridge Road,Dryden,VA,24243,36.779,-82.9412,"176 School House Ridge Road, Dryden, VA 24243",POINT (-82.9412 36.779),1,11
70,Michael,West,Chestnut Academy,CA,11,Male,African American,Non-Hispanic,8210 Lankford Highway,Oak Hall,VA,23416,37.9253,-75.55,"8210 Lankford Highway, Oak Hall, VA 23416",POINT (-75.55 37.9253),1,11
3392,Christine,White,Chestnut Academy,CA,11,Female,White,Non-Hispanic,9819 Five Oaks Rd,Fairfax,VA,22031,38.8699,-77.2859,"9819 Five Oaks Rd, Fairfax, VA 22031",POINT (-77.2859 38.8699),1,11
2235,Hailey,White,Chestnut Academy,CA,11,Female,White,Hispanic,605 FUQUA DR,FARMVILLE,VA,23901,37.293938,-78.383657,"605 FUQUA DR, FARMVILLE, VA 23901",POINT (-78.383657 37.293938),1,11
2923,Tanya,White,Chestnut Academy,CA,11,Female,White,Non-Hispanic,132 Amer Court,Madison Heights,VA,24572,37.47,-79.1174,"132 Amer Court, Madison Heights, VA 24572",POINT (-79.1174 37.47),1,11
136,Zachary,Williams,Chestnut Academy,CA,11,Male,Asian,Hispanic,6375 South Main Street,Mt. Jackson,VA,22842,38.734579,-78.645758,"6375 South Main Street, Mt. Jackson, VA 22842",POINT (-78.645758 38.734579),1,11
